상권타입,Bus,Subway,평균매매가,평균조절가,유흥업소,살인,강도,강간,절도,폭력,방화,마약,약취,도박,전체범죄,112신고,총_생활인구,아파트_단지수,아파트_평균_시가,개업_점포_수_비요식업,개업_점포_수_요식업,점포_수_비요식업,점포_수_요식업,폐업_점포_수_비요식업,폐업_점포_수_요식업,프랜차이즈_점포_수_비요식업,프랜차이즈_점포_수_요식업,매출액,매출건수,geometry,생활인구_야간비율,생활인구_심야비율,생활인구_여성비율
전통시장,10,5,1355.8156451586915,10.394114464103085,2,2,3,4,2,4,1,5,1,3,3,68076,4355248.0,9.0,231143574.0,28.0,21.0,238.0,148.0,16.0,15.0,30.0,67.0,51235089226.0,2276462.0,"POLYGON ((203080.97 451432.77, 203038.02000000002 451380.62, 203001.33000000002 451410.48, 202960.7 451443.37, 202950.27000000002 451450.94, 202871.59 451499.55, 202866.5 451502.68, 202891.75 451561.64, 202900.02000000002 451609.48, 202903.69 451635.15, 202904.06 451637.84, 202910.67 451683.35000000003, 202917.93 451730.24, 203011.63 451716.99, 203016.36000000002 451763.60000000003, 202925.12 451776.76, 202932.18 451823.9, 202983.18 451815.25, 203024.88 451808.51, 203032.46 451862.47000000003, 203061.67 451858.03, 203067.30000000002 451857.21, 203075.6 451855.99, 203102.96 451851.96, 203161.08000000002 451843.46, 203153.48 451785.12, 203151.58000000002 451761.54000000004, 203149.35 451741.76, 203144.15 451695.64, 203139.02000000002 451643.52, 203135.65 451604.23, 203125.74 451519.25, 203080.97 451432.77))",0.12146793936877992,0.2530879986627627,0.519716213634677
전통시장,2,0,410.48466864490604,10.27081870621879,0,2,1,1,1,1,1,2,2,1,1,114534,189884.0,,,1.0,4.0,21.0,25.0,3.0,1.0,4.0,0.0,8493284787.0,474422.0,"POLYGON ((193531.81 451450.99, 193584.13 451397.8, 193570.42 451373.46, 193541.52 451398.78, 193522.37 451415.7, 193501.96 451416.49, 193483.26 451446.66000000003, 193512 451471.16000000003, 193531.81 451450.99))",0.12455499146847548,0.2632449284826526,0.557529860335784
전통시장,1,2,800.196193245792,9.41406263613267,0,1,1,1,1,1,1,4,1,1,1,129382,201874.0,,,0.0,1.0,13.0,5.0,0.0,1.0,0.0,0.0,2782980072.0,233245.0,"POLYGON ((185504.86000000002 449520.91000000003, 185536.17 449491.99, 185558.86000000002 449467.48, 185596.04 449427.44, 185538.96 449422.9, 185531.29 449444.88, 185523.91 449466.17, 185504.86000000002 449520.91000000003))",0.13111148538197093,0.1636713989914501,0.5402974132379603
전통시장,10,2,820.4984978099762,10.165996243441324,0,1,1,1,1,1,1,4,5,5,1,114534,1568142.0,5.0,195690476.0,11.0,11.0,129.0,64.0,5.0,6.0,20.0,15.0,38603728336.0,2240196.0,"POLYGON ((196069.73 450759.99, 196096.02000000002 450661.52, 196055.18 450649.27, 196038.77000000002 450644.35000000003, 196003.52000000002 450699.41000000003, 195983.79 450730.26, 195983.21 450752.26, 195955.63 450748.4, 195935.65 450745.57, 195912.43 450742.94, 195912.12 450746.07, 195909.11000000002 450778.66000000003, 195866.71 450775.02, 195865.83000000002 450757.89, 195763.96 450783.37, 195762.77000000002 450792.42, 195761.38 450814.66000000003, 195869.31 450821.55, 195977.76 450830.08, 196053.95 450829.64, 196054.30000000002 450814.64, 196092.62 450816.93, 196068.62 450778.79000000004, 196069.73 450759.99))",0.11476065305310361,0.2261708442220156,0.5502314203688187
전통시장,5,3,1570.4317822232342,10.555973810009624,0,1,2,3,3,4,2,5,1,1,4,33232,1372327.0,,,7.0,14.0,199.0,120.0,13.0,10.0,0.0,13.0,69711207971.0,1414794.0,"POLYGON ((200444.21 452234.23, 200344.83000000002 452234.68, 200294.73 452235.02, 200291.91 452320.87, 200343.33000000002 452322.23, 200342.86000000002 452390.16000000003, 200441 452392.33, 200503.30000000002 452393.74, 200559.35 452394.96, 200591.72 452395.68, 200590.97 452234.23, 200590.47 452234.22000000003, 200444.21 452234.23))",0.060485583975247885,0.07485970909265795,0.46281243464567845
전통시장,7,3,790.1579091164957,10.239819405309495,0,1,1,1,2,1,4,1,1,3,1,100254,692729.0,15.0,122947499.0,1.0,8.0,59.0,33.0,3.0,5.0,4.0,9.0,7632294282.0,396968.0,"POLYGON ((207131.55000000002 457486.72000000003, 207172.11000000002 457469.84, 207160.86000000002 457405.59, 207190.99 457402.28, 207197.87 457401.67, 207210.03 457365.98, 207189.68 457361.01, 207144.86000000002 457372.54000000004, 207128.87 457377.56, 207110.46 457383.36, 207107.23 457384.39, 207095.51 457388.08, 207062.99 457398.29000000004, 207049.06 457403.15, 207030.77000000002 457371.95, 206998.88 457346.92, 206990.98 457342.77, 206978.83000000002 457350.71, 207016.14 457416.17, 207019.84 457458.71, 206996.89 457518.41000000003, 207045.18 457538.49, 207106.08000000002 457560.39, 207131.55000000002 457486.72000000003))",0.12334838010246431,0.2099175868196654,0.5273043282438009
전통시장,2,0,465.4428427844195,10.054020004665395,0,1,2,2,2,2,1,1,3,1,2,132570,115758.0,,,1.0,3.0,23.0,4.0,2.0,1.0,0.0,0.0,15100276466.0,751505.0,"POLYGON ((191978.85 445209.02, 192023.30000000002 445207.37, 192022.14 445155.54000000004, 191881.88 445161.81, 191881.87 445209.68, 191978.85 445209.02))",0.12850947666683943,0.21540627861573283,0.5369909639074621
전통시장,1,2,1043.1285668730661,10.449857836865043,0,5,5,2,5,5,5,5,5,5,5,45935,198395.0,1.0,110112500.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,622643129.0,18422.0,"POLYGON ((200976.93 452287.4, 201000.17 452287.71, 201000.58000000002 452249.15, 200892.61000000002 452249.25, 200890.71 452286.73, 200976.93 452287.4))",0.11610171627309156,0.2707679124977948,0.5031124776330048
전통시장,9,1,1974.3835034013605,10.125708275394008,0,5,1,5,3,4,5,5,5,5,4,76788,1422792.0,5.0,157611777.0,12.0,9.0,153.0,42.0,14.0,6.0,36.0,47.0,65405252866.0,3516015.0,"POLYGON ((197648.92 442678.7, 197709.21 442652.46, 197728.72 442651.29000000004, 197669.38 442612.10000000003, 197647.65 442592.99, 197632.04 442570.14, 197618.57 442550.43, 197518.55000000002 442628.06, 197483.11000000002 442633.75, 197495.80000000002 442648.39, 197442.75 442679.76, 197500.95 442734.26, 197437.7 442781.34, 197414.47 442805.97000000003, 197421.18 442815.67, 197426.46 442813.28, 197513.6 442773.21, 197557.93 442742.43, 197565.95 442735.32, 197572.03 442729.89, 197611.34 442695.11, 197648.92 442678.7))",0.1567755511698126,0.2057981771052972,0.5431264724569719
전통시장,5,1,1197.0621875899942,10.739582758366437,1,3,2,3,4,4,1,3,1,2,4,68076,1980126.0,9.0,183465261.0,13.0,11.0,175.0,67.0,8.0,18.0,37.0,84.0,74780059549.0,3653139.0,"POLYGON ((204338.15 449761.21, 204373.86000000002 449747.09, 204383.62 449773.38, 204392.63 449795.16000000003, 204409.06 449834.84, 204442.7 449825.01, 204477.37 449814.88, 204502.73 449807.4, 204470.84 449708.99, 204470.32 449707.42, 204450.29 449645.58, 204449.26 449642.44, 204368.5 449674.96, 204309.09 449698.9, 204290.02000000002 449778.57, 204285.45 449797.09, 204281.12 449816.36, 204271.48 449859.32, 204270.52000000002 449863.68, 204265.65 449884.63, 204257.62 449919.3, 204253.23 449938.13, 204226.81 449921.85000000003, 204222.66 449959.81, 204211.77000000002 450008.26, 204204.25 450053.56, 204223.66 450059.76, 204218.39 450085.33, 204238.4 450089.92, 204267.52000000002 450096.67, 204295.83000000002 450103.16000000003, 204302.7 450073.54000000004, 204308.44 450048.85000000003, 204322.62 449987.75, 204400.42 450039.01, 204439.24 449986.05, 204404.17 449959.49, 204347.96 449917.01, 204378.27000000002 449876.27, 204384.01 449868.58, 204391.4 449858.59, 204341.61000000002 449820.87, 204319.27000000002 449838.33, 204306.6 449835.75, 204288.86000000002 449805.44, 204344.2 449776.59, 204338.15 449761.21))",0.10722549979142741,0.20096397905991842,0.5003393723429721
전통시장,2,2,614.3781236863905,9.57424429917887,0,2,3,5,5,5,5,3,5,3,5,132570,147299.0,,,0.0,,2.0,,0.0,,0.0,,,,"POLYGON ((191593.89 446758.24, 191618.53 446760, 191652.37 446722.05, 191697.75 446709.9, 191785.55000000002 446688.09, 191781.99 446675.8, 191780.80000000002 446670.79000000004, 191693.83000000002 446694.11, 191591.4 446727.96, 191593.89 446758.24))",0.11491591932056565,0.19027963529962866,0.45143551551605915
전통시장,4,1,442.5211148268311,9.675521356618264,1,3,5,2,3,5,2,2,5,5,4,95966,2519606.0,13.0,88211244.0,15.0,10.0,235.0,71.0,16.0,4.0,8.0,0.0,99225987834.0,5325503.0,"POLYGON ((190067.18 443410.81, 190087.19 443424.14, 190112.37 443434.35000000003, 190097.89 443470.2, 190130.06 443480.54000000004, 190155.99 443416.69, 190187.26 443423.52, 190196.59 443425.56, 190233.21 443422.69, 190235.81 443443.41000000003, 190272.53 443461.05, 190275.42 443462.14, 190265.55000000002 443414.79000000004, 190301.33000000002 443405.79000000004, 190287.13 443372.14, 190259.11000000002 443385.03, 190238.95 443394.25, 190188.14 443411.53, 190163.02 443387.57, 190141.51 443391.35000000003, 190088.06 443345.59, 190031.96 443372.43, 190026.84 443363.19, 190014.35 443341.31, 190009.94 443344.51, 189971.63 443326.60000000003, 189950.17 443337.06, 189930.01 443346.79000000004, 189928.08000000002 443342.95, 189867.31 443344.62, 189818.69 443343.92, 189811.74 443407.03, 189759.35 443396.48, 189758.52 443400.91000000003, 189747.7 443457.61, 189747.67 443457.79000000004, 189742.59 443482.8, 189856.13 443488.38, 189885.89 443490.26, 189887.69 443470.84, 189889.14 443458.17, 189931.73 443458.5, 189957.25 443456.39, 189982.06 443454.41000000003, 190033.07 443462.26, 190038.01 443476.94, 190038.88 443497.82, 190062.64 443499.89, 190057.23 443479.52, 190063.85 443477.27, 190048.14 443440.36, 190062.25 443433.76, 190067.18 443410.81))",0.12890705927831575,0.21510029742745493,0.5166363312359155
전통시장,3,2,678.2350532350532,10.901180285528305,0,5,3,5,5,5,2,5,3,1,5,72970,87014.0,,,6.0,1.0,147.0,18.0,12.0,3.0,0.0,16.0,15564015277.0,595256.0,"POLYGON ((199123.45 448304.31, 199148.35 448249.51, 199136.4 448241.94, 199133.77000000002 448227.42, 199005.7 448233.81, 198959.01 448289.31, 199065.47 448299.63, 199108.9 448303.09, 199123.45 448304.31))",0.11406210494862895,0.18087893902130692,0.5104810720114005
전통시장,2,7,1622.9830272258994,10.386544769838016,0,5,5,2,5,5,5,5,5,5,5,45935,297568.0,,,2.0,0.0,133.0,1.0,11.0,0.0,0.0,0.0,4487855222.0,369774.0,"POLYGON ((201103.80000000002 452041.42, 201207.37 452055.64, 201212.69 452007.82, 201108.49 452011.34, 201103.80000000002 452041.42))",0.1387279546187762,0.2536058984837079,0.5182277664264975
전통시장,2,2,1764.1882929054932,10.44066403640695,0,1,1,1,2,2,1,2,1,3,2,94619,221453.0,2.0,189115774.0,3.0,1.0,23.0,24.0,3.0,0.0,4.0,28.0,9251495503.0,597091.0,"POLYGON ((203336.97 442779.97000000003, 203369.35 442788.07, 203381.73 442746.26, 203399.88 442747.01, 203441.22 442756.95, 203449.23 442720.16000000003, 203427.66 442715.55, 203400.33000000002 442704.95, 203365.13 442691.52, 203347.43 442748.27, 203338.79 442775.93, 203336.97 442779.97000000003))",0.09849042460476941,0.15933403476132632,0.49705806649718
전통시장,4,1,847.974619906671,10.64979910102402,0,1,1,1,1,1,2,1,1,1,1,88134,193174.0,,,4.0,4.0,30.0,8.0,4.0,3.0,8.0,16.0,5873715753.0,579818.0,"POLYGON ((187044.32 446617, 187066.03 446553.11, 187000.4 446529.79000000004, 186989.73 446560.3, 186979.13 446594.06, 187044.32 446617))",0.1213362046652241,0.15069833414434655,0.5317278722809488
전통시장,3,0,3065.60998499031,11.821450246546688,0,5,1,1,1,1,2,2,1,1,1,72970,111424.0,,,0.0,0.0,20.0,2.0,0.0,0.0,0.0,4.0,4113164298.0,153314.0,"POLYGON ((200023.14 447561.07, 200042.57 447523.4, 200068.13 447461.73, 200054.89 447445.97000000003, 200033.16 447474.3, 199997.66 447520.49, 200023.14 447561.07))",0.12948736358414703,0.24629343767949455,0.5073951751866743
전통시장,2,0,739.1304347826087,9.539468623038353,0,5,5,5,5,5,3,4,5,1,5,37512,173274.0,2.0,67647115.0,1.0,0.0,17.0,6.0,1.0,0.0,0.0,0.0,1586502102.0,60355.0,"POLYGON ((203086.59 456604.51, 203106.73 456611.54000000004, 203150.52000000002 456628.38, 203163.56 456633.45, 203167.63 456618.12, 203184.61000000002 456552.99, 203129.76 456532.71, 203116.84 456527.95, 203088.25 456598.21, 203086.59 456604.51))",0.1030910580929626,0.1440493091866062,0.5534817687593061
전통시장,4,1,242.50788643533124,9.425078541360508,1,4,3,5,5,5,4,5,5,3,5,114688,265110.0,,,2.0,0.0,41.0,9.0,7.0,2.0,4.0,0.0,10316083445.0,799695.0,"POLYGON ((193596.29 442472.15, 193624.84 442499.51, 193675.78 442452.18, 193645.79 442424.67, 193623.09 442446.43, 193596.29 442472.15))",0.1507223416694957,0.24504922485006222,0.5103805967334314
전통시장,4,1,1592.419461183745,10.966017933138549,0,4,1,1,2,3,4,1,1,1,2,114688,173785.0,1.0,62261836.0,0.0,3.0,9.0,8.0,1.0,2.0,4.0,5.0,2320442013.0,124822.0,"POLYGON ((195901.01 444189.23, 195918.34 444152.66000000003, 195875.42 444124.08, 195829.81 444190.10000000003, 195901.01 444189.23))",0.12221423022700463,0.28746439566130566,0.5244871536668873
전통시장,2,1,792.303356981287,10.262378777869632,0,4,3,2,3,3,3,2,5,2,3,97907,224273.0,,,5.0,1.0,13.0,6.0,2.0,2.0,8.0,8.0,,,"POLYGON ((205809.38 460475.79000000004, 205828.42 460459.99, 205857.46 460391.73, 205748.17 460354.19, 205747.17 460356.99, 205718.04 460442.25, 205809.38 460475.79000000004))",0.12583770672350217,0.26677754344036064,0.5890499525132317
전통시장,11,1,1047.9545530792625,10.203534247328303,0,4,1,1,1,2,2,2,5,1,1,72815,99743.0,,,3.0,0.0,21.0,3.0,0.0,0.0,0.0,4.0,25175825970.0,602843.0,"POLYGON ((195032.22 454746.39, 195073.32 454716.26, 195113.52 454695.25, 194959.31 454634.42, 194863.57 454597.96, 194855.06 454610.87, 194829.14 454650.10000000003, 194824.85 454660.18, 194872.45 454680.25, 194969.30000000002 454721.15, 195032.22 454746.39))",0.12201357488746077,0.15038649328774953,0.5614028052093881
전통시장,5,0,902.6831563855592,10.6830324828293,1,2,2,3,3,4,5,2,1,5,3,88134,160292.0,,,10.0,2.0,90.0,23.0,7.0,2.0,18.0,13.0,43403983581.0,2197239.0,"POLYGON ((186085.42 446464.32, 186040.12 446427.65, 185991.35 446408.76, 185967.56 446479.95, 186010.88 446515.34, 186054.66 446553.87, 186056.2 446555.33, 186101.69 446597.5, 186143.06 446636.81, 186143.68 446637.44, 186198.86000000002 446587.59, 186173.97 446560.26, 186167.32 446553.07, 186085.42 446464.32))",0.14015671399695556,0.20791430639083672,0.53962767948494
전통시장,0,0,670.6253442993717,10.440652857582371,0,3,3,1,3,3,2,1,1,1,2,129382,1398727.0,28.0,166524603.0,10.0,4.0,94.0,32.0,8.0,4.0,3.0,20.0,33605664887.0,2172450.0,"POLYGON ((188244.92 448694.12, 188265.78 448628.34, 188288.72 448634.14, 188305.79 448612.2, 188264.14 448562.19, 188252.73 448571.01, 188236.96 448617.34, 188236.34 448619.34, 188181.47 448615.63, 188176.99 448679.21, 188142.23 448674.09, 188116.76 448670.51, 188113.94 448730.23, 188083.21 448728.09, 188069.01 448727.13, 188065.73 448776.97000000003, 188106.83000000002 448779.4, 188103.86000000002 448826.31, 188167.03 448830.54000000004, 188180.11000000002 448826.87, 188220 448840.23, 188224.22 448827.59, 188244.27 448767.8, 188249.24 448752.91000000003, 188297.08000000002 448767.8, 188314.06 448716.79000000004, 188275.23 448703.88, 188266.26 448700.91000000003, 188244.92 448694.12))",0.13145381479016277,0.2725642673659692,0.5229383575208029
전통시장,1,1,1196.5811965811965,10.445394897265503,0,2,5,1,1,1,5,1,1,1,1,90549,3378242.0,38.0,180018125.0,7.0,6.0,108.0,47.0,9.0,7.0,8.0,23.0,35583371528.0,2298162.0,"POLYGON ((207101.88 448167.08, 207071.96 448133.07, 207026.5 448172.97000000003, 207038.26 448186.53, 207053.92 448204.64, 207079.08000000002 448233.53, 207065.22 448246.38, 207044.36000000002 448265.73, 207000.62 448217.57, 206957.08000000002 448256.55, 206990.17 448292.53, 207002.83000000002 448310.10000000003, 206985.51 448325.23, 206960.80000000002 448320.91000000003, 206897.47 448325.23, 206908.33000000002 448347.41000000003, 206851.37 448349.43, 206864.55000000002 448390.64, 206901.12 448378.65, 206919.89 448436.10000000003, 206955.76 448427.48, 206952.49 448385.7, 207005.97 448399.33, 207009.65 448423.56, 207041 448420.08, 207044.19 448393.48, 207125.29 448420.16000000003, 207144.38 448426.24, 207148.47 448394.22000000003, 207123.11000000002 448363.26, 207101.92 448337.09, 207142.92 448304.96, 207144.87 448307.11, 207192.87 448268.62, 207180.88 448255.68, 207148.32 448219.89, 207122.82 448190.93, 207101.88 448167.08))",0.13225754697265618,0.27544799928483515,0.5475960573576434
전통시장,5,8,1905.5530341881235,10.246062243583115,0,5,1,5,4,2,1,4,1,5,4,45935,3154759.0,,,17.0,7.0,636.0,60.0,27.0,4.0,16.0,4.0,278370785203.0,5500575.0,"POLYGON ((200035.91 451664.05, 199913.38 451654.12, 199850.34 451648.95, 199848.18 451684.43, 199837.97 451821.52, 199834.32 451888.67, 199913.84 451893.27, 199912.78 451904.82, 199944 451907.4, 200008.02000000002 451912.08, 200022.48 451912.98, 200032.5 451913.59, 200039.41 451914.04000000004, 200059.74 451915.32, 200060.16 451904.51, 200130.18 451908.82, 200198.22 451911.66000000003, 200201.67 451866.76, 200208.91 451776.08, 200216.1 451678.78, 200146.53 451673.10000000003, 200035.91 451664.05))",0.07542160906744381,0.13418235751130275,0.3937226266729091
전통시장,7,1,803.5445863216685,10.3973912431555,0,4,1,1,1,1,3,1,2,2,1,114534,974274.0,13.0,231532243.0,3.0,5.0,113.0,46.0,13.0,6.0,4.0,19.0,42127114985.0,1713796.0,"POLYGON ((192586.52 452203.91000000003, 192590.44 452129.45, 192470.88 452202.81, 192436.21 452224.19, 192397.14 452248.22000000003, 192446.21 452314.93, 192444.95 452337.23, 192444.41 452387.47000000003, 192426.61000000002 452424.53, 192463.92 452424.74, 192530.94 452423.64, 192535.71 452371.07, 192522.18 452333.48, 192494.96 452301.19, 192534.78 452273.93, 192583.6 452243.45, 192585.45 452278.84, 192603.64 452351.66000000003, 192622.68 452338.99, 192600.38 452294.25, 192595.99 452277.83, 192612.88 452276.2, 192616.47 452276.42, 192613.29 452205.39, 192586.52 452203.91000000003))",0.10817593408014584,0.17660329640327055,0.549142233088433
전통시장,7,1,905.6829695127567,10.174899954619908,0,2,5,5,5,5,4,5,5,5,5,79765,2223377.0,21.0,111898463.0,25.0,23.0,208.0,118.0,31.0,23.0,12.0,41.0,43924185307.0,1627258.0,"POLYGON ((202383.30000000002 460087.42, 202352.89 460054.72000000003, 202222.08000000002 460171.33, 202159.80000000002 460227.05, 202157.21 460229.39, 202208.05000000002 460285.88, 202243.39 460327.13, 202245.54 460325.22000000003, 202261.99 460344.52, 202279.19 460364.08, 202299.28 460388.17, 202293.04 460392.85000000003, 202301.55000000002 460407.19, 202229.09 460449.92, 202218.42 460462.25, 202242.94 460478.2, 202274.05000000002 460500.28, 202288.2 460477.49, 202379.57 460435.15, 202386.08000000002 460445.59, 202404.09 460430.22000000003, 202425.91 460411.7, 202465.4 460383.43, 202407.27000000002 460339.63, 202430.78 460324.5, 202418.51 460308.62, 202415.12 460309.89, 202402.72 460303.07, 202408.27000000002 460292.38, 202455.1 460233.13, 202476.43 460211.04000000004, 202492.45 460194.34, 202472.35 460179.81, 202470.27000000002 460178.22000000003, 202436.73 460152.87, 202420.9 460133.82, 202403.15 460113.32, 202383.30000000002 460087.42))",0.1425867048188409,0.30688182885763415,0.5351175261775218
전통시장,8,1,794.1711103972931,9.427550242246078,2,1,1,1,1,1,1,4,1,1,1,129382,568667.0,12.0,134324278.0,13.0,3.0,150.0,42.0,11.0,2.0,64.0,36.0,51881181249.0,3198946.0,"POLYGON ((185536.39 449994.76, 185536.35 449989.76, 185536.03 449936.94, 185535.48 449842.24, 185533.89 449841.10000000003, 185467.24 449841.27, 185469.44 449901.04000000004, 185471.97 449946.07, 185396.07 449947.58, 185340.53 449948.74, 185334.48 449964.61, 185342.22 449981.07, 185350.15 449996.15, 185423.06 449995.49, 185421.94 450157.42, 185471.1 450156.75, 185472.09 450122.83, 185473.27 450082.46, 185536.89 450082.45, 185536.72 450051.89, 185536.39 449994.76))",0.11355151608938095,0.1670344859117902,0.5741673070531612
전통시장,4,2,1589.2413419230418,10.453703624483161,0,1,3,1,1,2,2,3,1,1,2,45935,5348209.0,3.0,119122685.0,12.0,16.0,348.0,86.0,23.0,16.0,3.0,24.0,113966378224.0,2733105.0,"POLYGON ((201731.15 451791.13, 201694.93 451790.81, 201646.28 451787.36, 201596.84 451781.33, 201592.7 451838.73, 201528.91 451830.24, 201522.41 451883.05, 201589.32 451885.57, 201587.54 451915.36, 201584.11000000002 451972.83, 201488.03 451965.56, 201487.41 452009.12, 201516.56 452013.05, 201581.09 452022.05, 201616.49 452029.24, 201625.39 452085.15, 201669.02000000002 452088.55, 201726.07 452089.72000000003, 201735.68 452090.89, 201735.96 452090.89, 201739.28 452090.3, 201797.62 452087.92, 201798.12 452058.42, 201798.23 452030.92, 201798.69 452005.55, 201799.23 451977.68, 201799.73 451951.18, 201800.2 451924.5, 201800.34 451899.5, 201800.56 451873.38, 201800.78 451850.06, 201825.43 451850.08, 201827.52000000002 451792.16000000003, 201801.96 451791.95, 201745.43 451791.35000000003, 201741.74 451791.31, 201731.15 451791.13))",0.11181743271439093,0.207993741456252,0.5290771172181192
